"dates","layer","pixel","year","value"
NA,"QA_Detailed","45_44","2009",NA
NA,"QA_Detailed","45_44","2010",NA
1970-01-01,"QA_Detailed","45_44","2011",NA
NA,"QA_Detailed","45_44","2012",NA
NA,"QA_Detailed","45_44","2013",NA
NA,"QA_Detailed","45_44","2014",NA
NA,"QA_Detailed","45_44","2015",NA
1970-01-02,"QA_Detailed","45_44","2016",NA
NA,"QA_Detailed","45_44","2017",NA
NA,"QA_Detailed","45_45","2001",NA
NA,"QA_Detailed","45_45","2002",NA
NA,"QA_Detailed","45_45","2003",NA
NA,"QA_Detailed","45_45","2004",NA
1970-01-01,"QA_Detailed","45_45","2005",NA
NA,"QA_Detailed","45_45","2006",NA
NA,"QA_Detailed","45_45","2007",NA
NA,"QA_Detailed","45_45","2008",NA
NA,"QA_Detailed","45_45","2009",NA
NA,"QA_Detailed","45_45","2010",NA
1970-01-01,"QA_Detailed","45_45","2011",NA
NA,"QA_Detailed","45_45","2012",NA
NA,"QA_Detailed","45_45","2013",NA
NA,"QA_Detailed","45_45","2014",NA
NA,"QA_Detailed","45_45","2015",NA
1970-01-02,"QA_Detailed","45_45","2016",NA
NA,"QA_Detailed","45_45","2017",NA
