"dates","layer","pixel","year","value"
1970-01-01,"QA_Overall","44_45","2006",NA
1970-01-01,"QA_Overall","44_45","2007",NA
1970-01-01,"QA_Overall","44_45","2008",NA
1970-01-01,"QA_Overall","44_45","2009",NA
1970-01-01,"QA_Overall","44_45","2010",NA
1970-01-01,"QA_Overall","44_45","2011",NA
1970-01-01,"QA_Overall","44_45","2012",NA
1970-01-01,"QA_Overall","44_45","2013",NA
1970-01-01,"QA_Overall","44_45","2014",NA
1970-01-01,"QA_Overall","44_45","2015",NA
1970-01-01,"QA_Overall","44_45","2016",NA
1970-01-01,"QA_Overall","44_45","2017",NA
1970-01-01,"QA_Overall","44_44","2001",NA
1970-01-01,"QA_Overall","44_44","2002",NA
1970-01-01,"QA_Overall","44_44","2003",NA
1970-01-01,"QA_Overall","44_44","2004",NA
1970-01-02,"QA_Overall","44_44","2005",NA
1970-01-01,"QA_Overall","44_44","2006",NA
1970-01-01,"QA_Overall","44_44","2007",NA
1970-01-01,"QA_Overall","44_44","2008",NA
1970-01-01,"QA_Overall","44_44","2009",NA
1970-01-01,"QA_Overall","44_44","2010",NA
1970-01-01,"QA_Overall","44_44","2011",NA
1970-01-01,"QA_Overall","44_44","2012",NA
1970-01-01,"QA_Overall","44_44","2013",NA
1970-01-01,"QA_Overall","44_44","2014",NA
1970-01-01,"QA_Overall","44_44","2015",NA
1970-01-01,"QA_Overall","44_44","2016",NA
1970-01-01,"QA_Overall","44_44","2017",NA
1970-01-01,"QA_Overall","44_43","2001",NA
1970-01-01,"QA_Overall","44_43","2002",NA
1970-01-01,"QA_Overall","44_43","2003",NA
1970-01-01,"QA_Overall","44_43","2004",NA
1970-01-02,"QA_Overall","44_43","2005",NA
1970-01-01,"QA_Overall","44_43","2006",NA
1970-01-01,"QA_Overall","44_43","2007",NA
1970-01-01,"QA_Overall","44_43","2008",NA
1970-01-01,"QA_Overall","44_43","2009",NA
1970-01-01,"QA_Overall","44_43","2010",NA
1970-01-01,"QA_Overall","44_43","2011",NA
1970-01-01,"QA_Overall","44_43","2012",NA
1970-01-01,"QA_Overall","44_43","2013",NA
1970-01-01,"QA_Overall","44_43","2014",NA
1970-01-01,"QA_Overall","44_43","2015",NA
1970-01-01,"QA_Overall","44_43","2016",NA
1970-01-01,"QA_Overall","44_43","2017",NA
1970-01-01,"QA_Detailed","43_44","2001",NA
1970-01-01,"QA_Detailed","43_44","2002",NA
1970-01-04,"QA_Detailed","43_44","2003",NA
1970-01-01,"QA_Detailed","43_44","2004",NA
1970-01-01,"QA_Detailed","43_44","2005",NA
1970-01-01,"QA_Detailed","43_44","2006",NA
1970-01-01,"QA_Detailed","43_44","2007",NA
1970-01-01,"QA_Detailed","43_44","2008",NA
1970-01-01,"QA_Detailed","43_44","2009",NA
1970-01-01,"QA_Detailed","43_44","2010",NA
1970-01-01,"QA_Detailed","43_44","2011",NA
1970-01-01,"QA_Detailed","43_44","2012",NA
1970-01-01,"QA_Detailed","43_44","2013",NA
1970-01-01,"QA_Detailed","43_44","2014",NA
1970-01-01,"QA_Detailed","43_44","2015",NA
1970-01-01,"QA_Detailed","43_44","2016",NA
1970-01-01,"QA_Detailed","43_44","2017",NA
1970-01-01,"QA_Detailed","43_45","2001",NA
1970-01-01,"QA_Detailed","43_45","2002",NA
1970-01-01,"QA_Detailed","43_45","2003",NA
1970-01-01,"QA_Detailed","43_45","2004",NA
1970-01-01,"QA_Detailed","43_45","2005",NA
1970-01-01,"QA_Detailed","43_45","2006",NA
1970-01-01,"QA_Detailed","43_45","2007",NA
1970-01-01,"QA_Detailed","43_45","2008",NA
1970-01-01,"QA_Detailed","43_45","2009",NA
1970-01-01,"QA_Detailed","43_45","2010",NA
1970-01-01,"QA_Detailed","43_45","2011",NA
1970-01-01,"QA_Detailed","43_45","2012",NA
1970-01-01,"QA_Detailed","43_45","2013",NA
1970-01-01,"QA_Detailed","43_45","2014",NA
1970-01-01,"QA_Detailed","43_45","2015",NA
1970-01-01,"QA_Detailed","43_45","2016",NA
1970-01-01,"QA_Detailed","43_45","2017",NA
1970-01-01,"QA_Detailed","43_43","2001",NA
1970-01-01,"QA_Detailed","43_43","2002",NA
1970-01-04,"QA_Detailed","43_43","2003",NA
1970-01-01,"QA_Detailed","43_43","2004",NA
1970-01-01,"QA_Detailed","43_43","2005",NA
1970-01-01,"QA_Detailed","43_43","2006",NA
1970-01-01,"QA_Detailed","43_43","2007",NA
1970-01-01,"QA_Detailed","43_43","2008",NA
1970-01-01,"QA_Detailed","43_43","2009",NA
1970-01-01,"QA_Detailed","43_43","2010",NA
1970-01-01,"QA_Detailed","43_43","2011",NA
1970-01-01,"QA_Detailed","43_43","2012",NA
1970-01-01,"QA_Detailed","43_43","2013",NA
1970-01-01,"QA_Detailed","43_43","2014",NA
1970-01-01,"QA_Detailed","43_43","2015",NA
1970-01-01,"QA_Detailed","43_43","2016",NA
1970-01-01,"QA_Detailed","43_43","2017",NA
1970-01-01,"QA_Detailed","42_43","2001",NA
1970-01-01,"QA_Detailed","42_43","2002",NA
1970-01-01,"QA_Detailed","42_43","2003",NA
1970-01-01,"QA_Detailed","42_43","2004",NA
1970-01-01,"QA_Detailed","42_43","2005",NA
1970-01-01,"QA_Detailed","42_43","2006",NA
1970-01-01,"QA_Detailed","42_43","2007",NA
1970-01-01,"QA_Detailed","42_43","2008",NA
1970-01-01,"QA_Detailed","42_43","2009",NA
1970-01-01,"QA_Detailed","42_43","2010",NA
1970-01-01,"QA_Detailed","42_43","2011",NA
1970-01-01,"QA_Detailed","42_43","2012",NA
1970-01-01,"QA_Detailed","42_43","2013",NA
1970-01-01,"QA_Detailed","42_43","2014",NA
1970-01-01,"QA_Detailed","42_43","2015",NA
1970-01-01,"QA_Detailed","42_43","2016",NA
1970-01-01,"QA_Detailed","42_43","2017",NA
1970-01-01,"QA_Detailed","42_44","2001",NA
1970-01-01,"QA_Detailed","42_44","2002",NA
1970-01-02,"QA_Detailed","42_44","2003",NA
1970-01-01,"QA_Detailed","42_44","2004",NA
1970-01-01,"QA_Detailed","42_44","2005",NA
1970-01-01,"QA_Detailed","42_44","2006",NA
1970-01-01,"QA_Detailed","42_44","2007",NA
1970-01-01,"QA_Detailed","42_44","2008",NA
1970-01-01,"QA_Detailed","42_44","2009",NA
1970-01-01,"QA_Detailed","42_44","2010",NA
1970-01-01,"QA_Detailed","42_44","2011",NA
1970-01-01,"QA_Detailed","42_44","2012",NA
1970-01-01,"QA_Detailed","42_44","2013",NA
1970-01-01,"QA_Detailed","42_44","2014",NA
1970-01-01,"QA_Detailed","42_44","2015",NA
1970-01-01,"QA_Detailed","42_44","2016",NA
1970-01-01,"QA_Detailed","42_44","2017",NA
1970-01-01,"QA_Detailed","42_45","2001",NA
1970-01-01,"QA_Detailed","42_45","2002",NA
1970-01-02,"QA_Detailed","42_45","2003",NA
1970-01-01,"QA_Detailed","42_45","2004",NA
1970-01-01,"QA_Detailed","42_45","2005",NA
1970-01-01,"QA_Detailed","42_45","2006",NA
1970-01-01,"QA_Detailed","42_45","2007",NA
1970-01-01,"QA_Detailed","42_45","2008",NA
1970-01-01,"QA_Detailed","42_45","2009",NA
1970-01-01,"QA_Detailed","42_45","2010",NA
1970-01-01,"QA_Detailed","42_45","2011",NA
1970-01-01,"QA_Detailed","42_45","2012",NA
1970-01-01,"QA_Detailed","42_45","2013",NA
1970-01-01,"QA_Detailed","42_45","2014",NA
1970-01-01,"QA_Detailed","42_45","2015",NA
1970-01-01,"QA_Detailed","42_45","2016",NA
1970-01-01,"QA_Detailed","42_45","2017",NA
1970-01-01,"QA_Detailed","44_45","2001",NA
1970-01-01,"QA_Detailed","44_45","2002",NA
1970-01-04,"QA_Detailed","44_45","2003",NA
1970-01-01,"QA_Detailed","44_45","2004",NA
1970-01-01,"QA_Detailed","44_45","2005",NA
1970-01-01,"QA_Detailed","44_45","2006",NA
1970-01-01,"QA_Detailed","44_45","2007",NA
1970-01-01,"QA_Detailed","44_45","2008",NA
1970-01-01,"QA_Detailed","44_45","2009",NA
1970-01-01,"QA_Detailed","44_45","2010",NA
1970-01-01,"QA_Detailed","44_45","2011",NA
1970-01-01,"QA_Detailed","44_45","2012",NA
1970-01-01,"QA_Detailed","44_45","2013",NA
1970-01-01,"QA_Detailed","44_45","2014",NA
1970-01-01,"QA_Detailed","44_45","2015",NA
1970-01-01,"QA_Detailed","44_45","2016",NA
1970-01-01,"QA_Detailed","44_45","2017",NA
1970-01-01,"QA_Detailed","44_44","2001",NA
1970-01-01,"QA_Detailed","44_44","2002",NA
1970-01-04,"QA_Detailed","44_44","2003",NA
1970-01-01,"QA_Detailed","44_44","2004",NA
1970-01-01,"QA_Detailed","44_44","2005",NA
1970-01-01,"QA_Detailed","44_44","2006",NA
1970-01-01,"QA_Detailed","44_44","2007",NA
1970-01-01,"QA_Detailed","44_44","2008",NA
1970-01-01,"QA_Detailed","44_44","2009",NA
1970-01-01,"QA_Detailed","44_44","2010",NA
1970-01-01,"QA_Detailed","44_44","2011",NA
1970-01-01,"QA_Detailed","44_44","2012",NA
1970-01-01,"QA_Detailed","44_44","2013",NA
1970-01-01,"QA_Detailed","44_44","2014",NA
1970-01-01,"QA_Detailed","44_44","2015",NA
1970-01-01,"QA_Detailed","44_44","2016",NA
1970-01-01,"QA_Detailed","44_44","2017",NA
1970-01-01,"QA_Detailed","44_43","2001",NA
1970-01-01,"QA_Detailed","44_43","2002",NA
1970-01-04,"QA_Detailed","44_43","2003",NA
1970-01-01,"QA_Detailed","44_43","2004",NA
1970-01-01,"QA_Detailed","44_43","2005",NA
1970-01-01,"QA_Detailed","44_43","2006",NA
1970-01-01,"QA_Detailed","44_43","2007",NA
1970-01-01,"QA_Detailed","44_43","2008",NA
1970-01-01,"QA_Detailed","44_43","2009",NA
1970-01-01,"QA_Detailed","44_43","2010",NA
1970-01-01,"QA_Detailed","44_43","2011",NA
1970-01-01,"QA_Detailed","44_43","2012",NA
1970-01-01,"QA_Detailed","44_43","2013",NA
1970-01-01,"QA_Detailed","44_43","2014",NA
1970-01-01,"QA_Detailed","44_43","2015",NA
1970-01-01,"QA_Detailed","44_43","2016",NA
1970-01-01,"QA_Detailed","44_43","2017",NA
