"dates","layer","pixel","year","value"
NA,"QA_Detailed","43_42","2006",NA
NA,"QA_Detailed","43_42","2007",NA
NA,"QA_Detailed","43_42","2008",NA
NA,"QA_Detailed","43_42","2009",NA
1970-01-01,"QA_Detailed","43_42","2010",NA
NA,"QA_Detailed","43_42","2011",NA
NA,"QA_Detailed","43_42","2012",NA
NA,"QA_Detailed","43_42","2013",NA
NA,"QA_Detailed","43_42","2014",NA
NA,"QA_Detailed","43_42","2015",NA
NA,"QA_Detailed","43_42","2016",NA
NA,"QA_Detailed","43_42","2017",NA
NA,"QA_Detailed","45_42","2001",NA
NA,"QA_Detailed","45_42","2002",NA
1970-01-01,"QA_Detailed","45_42","2003",NA
NA,"QA_Detailed","45_42","2004",NA
NA,"QA_Detailed","45_42","2005",NA
NA,"QA_Detailed","45_42","2006",NA
1970-01-01,"QA_Detailed","45_42","2007",NA
NA,"QA_Detailed","45_42","2008",NA
NA,"QA_Detailed","45_42","2009",NA
NA,"QA_Detailed","45_42","2010",NA
NA,"QA_Detailed","45_42","2011",NA
NA,"QA_Detailed","45_42","2012",NA
NA,"QA_Detailed","45_42","2013",NA
NA,"QA_Detailed","45_42","2014",NA
NA,"QA_Detailed","45_42","2015",NA
1970-01-01,"QA_Detailed","45_42","2016",NA
NA,"QA_Detailed","45_42","2017",NA
